"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|IT-Centre-South"
"01.01.2023 00:00 - 01.01.2023 01:00","195.90","EUR"
"01.01.2023 01:00 - 01.01.2023 02:00","191.09","EUR"
"01.01.2023 02:00 - 01.01.2023 03:00","187.95","EUR"
"01.01.2023 03:00 - 01.01.2023 04:00","187.82","EUR"
"01.01.2023 04:00 - 01.01.2023 05:00","187.74","EUR"
"01.01.2023 05:00 - 01.01.2023 06:00","187.74","EUR"
"01.01.2023 06:00 - 01.01.2023 07:00","187.22","EUR"
"01.01.2023 07:00 - 01.01.2023 08:00","187.82","EUR"
"01.01.2023 08:00 - 01.01.2023 09:00","186.47","EUR"
"01.01.2023 09:00 - 01.01.2023 10:00","186.47","EUR"
"01.01.2023 10:00 - 01.01.2023 11:00","177.25","EUR"
"01.01.2023 11:00 - 01.01.2023 12:00","168.50","EUR"
"01.01.2023 12:00 - 01.01.2023 13:00","173.00","EUR"
"01.01.2023 13:00 - 01.01.2023 14:00","165.89","EUR"
"01.01.2023 14:00 - 01.01.2023 15:00","179.73","EUR"
"01.01.2023 15:00 - 01.01.2023 16:00","188.06","EUR"
"01.01.2023 16:00 - 01.01.2023 17:00","193.67","EUR"
"01.01.2023 17:00 - 01.01.2023 18:00","213.36","EUR"
"01.01.2023 18:00 - 01.01.2023 19:00","229.99","EUR"
"01.01.2023 19:00 - 01.01.2023 20:00","243.42","EUR"
"01.01.2023 20:00 - 01.01.2023 21:00","235.00","EUR"
"01.01.2023 21:00 - 01.01.2023 22:00","203.25","EUR"
"01.01.2023 22:00 - 01.01.2023 23:00","190.85","EUR"
"01.01.2023 23:00 - 02.01.2023 00:00","187.28","EUR"
"02.01.2023 00:00 - 02.01.2023 01:00","187.27","EUR"
"02.01.2023 01:00 - 02.01.2023 02:00","187.20","EUR"
"02.01.2023 02:00 - 02.01.2023 03:00","180.00","EUR"
"02.01.2023 03:00 - 02.01.2023 04:00","180.00","EUR"
"02.01.2023 04:00 - 02.01.2023 05:00","185.89","EUR"
"02.01.2023 05:00 - 02.01.2023 06:00","185.89","EUR"
"02.01.2023 06:00 - 02.01.2023 07:00","198.85","EUR"
"02.01.2023 07:00 - 02.01.2023 08:00","202.72","EUR"
"02.01.2023 08:00 - 02.01.2023 09:00","213.36","EUR"
"02.01.2023 09:00 - 02.01.2023 10:00","203.99","EUR"
"02.01.2023 10:00 - 02.01.2023 11:00","196.23","EUR"
"02.01.2023 11:00 - 02.01.2023 12:00","194.63","EUR"
"02.01.2023 12:00 - 02.01.2023 13:00","187.91","EUR"
"02.01.2023 13:00 - 02.01.2023 14:00","188.89","EUR"
"02.01.2023 14:00 - 02.01.2023 15:00","195.74","EUR"
"02.01.2023 15:00 - 02.01.2023 16:00","199.09","EUR"
"02.01.2023 16:00 - 02.01.2023 17:00","206.21","EUR"
"02.01.2023 17:00 - 02.01.2023 18:00","262.00","EUR"
"02.01.2023 18:00 - 02.01.2023 19:00","247.00","EUR"
"02.01.2023 19:00 - 02.01.2023 20:00","250.00","EUR"
"02.01.2023 20:00 - 02.01.2023 21:00","210.95","EUR"
"02.01.2023 21:00 - 02.01.2023 22:00","199.09","EUR"
"02.01.2023 22:00 - 02.01.2023 23:00","194.47","EUR"
"02.01.2023 23:00 - 03.01.2023 00:00","185.00","EUR"
"03.01.2023 00:00 - 03.01.2023 01:00","170.77","EUR"
"03.01.2023 01:00 - 03.01.2023 02:00","148.89","EUR"
"03.01.2023 02:00 - 03.01.2023 03:00","120.00","EUR"
"03.01.2023 03:00 - 03.01.2023 04:00","115.00","EUR"
"03.01.2023 04:00 - 03.01.2023 05:00","113.63","EUR"
"03.01.2023 05:00 - 03.01.2023 06:00","148.89","EUR"
"03.01.2023 06:00 - 03.01.2023 07:00","191.58","EUR"
"03.01.2023 07:00 - 03.01.2023 08:00","191.63","EUR"
"03.01.2023 08:00 - 03.01.2023 09:00","199.74","EUR"
"03.01.2023 09:00 - 03.01.2023 10:00","198.49","EUR"
"03.01.2023 10:00 - 03.01.2023 11:00","191.58","EUR"
"03.01.2023 11:00 - 03.01.2023 12:00","180.20","EUR"
"03.01.2023 12:00 - 03.01.2023 13:00","175.00","EUR"
"03.01.2023 13:00 - 03.01.2023 14:00","174.76","EUR"
"03.01.2023 14:00 - 03.01.2023 15:00","180.20","EUR"
"03.01.2023 15:00 - 03.01.2023 16:00","190.00","EUR"
"03.01.2023 16:00 - 03.01.2023 17:00","194.90","EUR"
"03.01.2023 17:00 - 03.01.2023 18:00","200.38","EUR"
"03.01.2023 18:00 - 03.01.2023 19:00","200.00","EUR"
"03.01.2023 19:00 - 03.01.2023 20:00","199.74","EUR"
"03.01.2023 20:00 - 03.01.2023 21:00","195.02","EUR"
"03.01.2023 21:00 - 03.01.2023 22:00","189.89","EUR"
"03.01.2023 22:00 - 03.01.2023 23:00","173.57","EUR"
