"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|ES"
"01.01.2016 00:00 - 01.01.2016 01:00","48.55","EUR"
"01.01.2016 01:00 - 01.01.2016 02:00","40.00","EUR"
"01.01.2016 02:00 - 01.01.2016 03:00","33.10","EUR"
"01.01.2016 03:00 - 01.01.2016 04:00","28.11","EUR"
"01.01.2016 04:00 - 01.01.2016 05:00","27.13","EUR"
"01.01.2016 05:00 - 01.01.2016 06:00","25.24","EUR"
"01.01.2016 06:00 - 01.01.2016 07:00","19.98","EUR"
"01.01.2016 07:00 - 01.01.2016 08:00","18.16","EUR"
"01.01.2016 08:00 - 01.01.2016 09:00","17.73","EUR"
"01.01.2016 09:00 - 01.01.2016 10:00","19.77","EUR"
"01.01.2016 10:00 - 01.01.2016 11:00","23.75","EUR"
"01.01.2016 11:00 - 01.01.2016 12:00","26.03","EUR"
"01.01.2016 12:00 - 01.01.2016 13:00","27.06","EUR"
"01.01.2016 13:00 - 01.01.2016 14:00","26.59","EUR"
"01.01.2016 14:00 - 01.01.2016 15:00","25.00","EUR"
"01.01.2016 15:00 - 01.01.2016 16:00","20.06","EUR"
"01.01.2016 16:00 - 01.01.2016 17:00","19.43","EUR"
"01.01.2016 17:00 - 01.01.2016 18:00","24.57","EUR"
"01.01.2016 18:00 - 01.01.2016 19:00","33.11","EUR"
"01.01.2016 19:00 - 01.01.2016 20:00","35.34","EUR"
"01.01.2016 20:00 - 01.01.2016 21:00","33.07","EUR"
"01.01.2016 21:00 - 01.01.2016 22:00","29.52","EUR"
"01.01.2016 22:00 - 01.01.2016 23:00","30.10","EUR"
"01.01.2016 23:00 - 02.01.2016 00:00","24.57","EUR"
"02.01.2016 00:00 - 02.01.2016 01:00","22.20","EUR"
"02.01.2016 01:00 - 02.01.2016 02:00","16.57","EUR"
"02.01.2016 02:00 - 02.01.2016 03:00","15.35","EUR"
"02.01.2016 03:00 - 02.01.2016 04:00","12.77","EUR"
"02.01.2016 04:00 - 02.01.2016 05:00","11.27","EUR"
"02.01.2016 05:00 - 02.01.2016 06:00","11.91","EUR"
"02.01.2016 06:00 - 02.01.2016 07:00","12.62","EUR"
"02.01.2016 07:00 - 02.01.2016 08:00","14.17","EUR"
"02.01.2016 08:00 - 02.01.2016 09:00","17.73","EUR"
"02.01.2016 09:00 - 02.01.2016 10:00","26.81","EUR"
"02.01.2016 10:00 - 02.01.2016 11:00","35.40","EUR"
"02.01.2016 11:00 - 02.01.2016 12:00","36.10","EUR"
"02.01.2016 12:00 - 02.01.2016 13:00","30.34","EUR"
"02.01.2016 13:00 - 02.01.2016 14:00","31.26","EUR"
"02.01.2016 14:00 - 02.01.2016 15:00","30.99","EUR"
"02.01.2016 15:00 - 02.01.2016 16:00","29.00","EUR"
"02.01.2016 16:00 - 02.01.2016 17:00","32.00","EUR"
"02.01.2016 17:00 - 02.01.2016 18:00","39.99","EUR"
"02.01.2016 18:00 - 02.01.2016 19:00","45.50","EUR"
"02.01.2016 19:00 - 02.01.2016 20:00","55.10","EUR"
"02.01.2016 20:00 - 02.01.2016 21:00","59.00","EUR"
"02.01.2016 21:00 - 02.01.2016 22:00","59.56","EUR"
"02.01.2016 22:00 - 02.01.2016 23:00","51.10","EUR"
"02.01.2016 23:00 - 03.01.2016 00:00","40.66","EUR"
"03.01.2016 00:00 - 03.01.2016 01:00","30.25","EUR"
"03.01.2016 01:00 - 03.01.2016 02:00","20.10","EUR"
"03.01.2016 02:00 - 03.01.2016 03:00","14.64","EUR"
"03.01.2016 03:00 - 03.01.2016 04:00","10.12","EUR"
"03.01.2016 04:00 - 03.01.2016 05:00","7.14","EUR"
