"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|CH"
"01.01.2022 00:00 - 01.01.2022 01:00","119.97","EUR"
"01.01.2022 01:00 - 01.01.2022 02:00","101.54","EUR"
"01.01.2022 02:00 - 01.01.2022 03:00","52.13","EUR"
"01.01.2022 03:00 - 01.01.2022 04:00","20.78","EUR"
"01.01.2022 04:00 - 01.01.2022 05:00","15.66","EUR"
"01.01.2022 05:00 - 01.01.2022 06:00","21.47","EUR"
"01.01.2022 06:00 - 01.01.2022 07:00","29.89","EUR"
"01.01.2022 07:00 - 01.01.2022 08:00","95.33","EUR"
"01.01.2022 08:00 - 01.01.2022 09:00","95.36","EUR"
"01.01.2022 09:00 - 01.01.2022 10:00","95.43","EUR"
"01.01.2022 10:00 - 01.01.2022 11:00","68.42","EUR"
"01.01.2022 11:00 - 01.01.2022 12:00","60.88","EUR"
"01.01.2022 12:00 - 01.01.2022 13:00","70.72","EUR"
"01.01.2022 13:00 - 01.01.2022 14:00","74.99","EUR"
"01.01.2022 14:00 - 01.01.2022 15:00","87.46","EUR"
"01.01.2022 15:00 - 01.01.2022 16:00","100.16","EUR"
"01.01.2022 16:00 - 01.01.2022 17:00","120.09","EUR"
"01.01.2022 17:00 - 01.01.2022 18:00","148.89","EUR"
"01.01.2022 18:00 - 01.01.2022 19:00","142.30","EUR"
"01.01.2022 19:00 - 01.01.2022 20:00","137.76","EUR"
"01.01.2022 20:00 - 01.01.2022 21:00","128.55","EUR"
"01.01.2022 21:00 - 01.01.2022 22:00","140.62","EUR"
"01.01.2022 22:00 - 01.01.2022 23:00","144.49","EUR"
"01.01.2022 23:00 - 02.01.2022 00:00","141.77","EUR"
"02.01.2022 00:00 - 02.01.2022 01:00","88.51","EUR"
"02.01.2022 01:00 - 02.01.2022 02:00","75.04","EUR"
"02.01.2022 02:00 - 02.01.2022 03:00","45.38","EUR"
"02.01.2022 03:00 - 02.01.2022 04:00","23.70","EUR"
"02.01.2022 04:00 - 02.01.2022 05:00","15.84","EUR"
"02.01.2022 05:00 - 02.01.2022 06:00","23.98","EUR"
"02.01.2022 06:00 - 02.01.2022 07:00","35.88","EUR"
"02.01.2022 07:00 - 02.01.2022 08:00","49.00","EUR"
"02.01.2022 08:00 - 02.01.2022 09:00","75.05","EUR"
"02.01.2022 09:00 - 02.01.2022 10:00","86.01","EUR"
"02.01.2022 10:00 - 02.01.2022 11:00","75.92","EUR"
"02.01.2022 11:00 - 02.01.2022 12:00","69.91","EUR"
"02.01.2022 12:00 - 02.01.2022 13:00","75.04","EUR"
"02.01.2022 13:00 - 02.01.2022 14:00","48.76","EUR"
"02.01.2022 14:00 - 02.01.2022 15:00","58.25","EUR"
"02.01.2022 15:00 - 02.01.2022 16:00","86.25","EUR"
"02.01.2022 16:00 - 02.01.2022 17:00","91.51","EUR"
"02.01.2022 17:00 - 02.01.2022 18:00","126.25","EUR"
"02.01.2022 18:00 - 02.01.2022 19:00","125.88","EUR"
"02.01.2022 19:00 - 02.01.2022 20:00","110.73","EUR"
"02.01.2022 20:00 - 02.01.2022 21:00","90.90","EUR"
"02.01.2022 21:00 - 02.01.2022 22:00","89.78","EUR"
"02.01.2022 22:00 - 02.01.2022 23:00","89.44","EUR"
"02.01.2022 23:00 - 03.01.2022 00:00","87.38","EUR"
"03.01.2022 00:00 - 03.01.2022 01:00","62.55","EUR"
"03.01.2022 01:00 - 03.01.2022 02:00","9.66","EUR"
"03.01.2022 02:00 - 03.01.2022 03:00","16.68","EUR"
"03.01.2022 03:00 - 03.01.2022 04:00","0.95","EUR"
"03.01.2022 04:00 - 03.01.2022 05:00","9.05","EUR"
"03.01.2022 05:00 - 03.01.2022 06:00","78.60","EUR"
"03.01.2022 06:00 - 03.01.2022 07:00","141.86","EUR"
"03.01.2022 07:00 - 03.01.2022 08:00","199.40","EUR"
"03.01.2022 08:00 - 03.01.2022 09:00","214.58","EUR"
"03.01.2022 09:00 - 03.01.2022 10:00","215.73","EUR"
"03.01.2022 10:00 - 03.01.2022 11:00","211.58","EUR"
"03.01.2022 11:00 - 03.01.2022 12:00","206.34","EUR"
"03.01.2022 12:00 - 03.01.2022 13:00","194.83","EUR"
"03.01.2022 13:00 - 03.01.2022 14:00","191.96","EUR"
"03.01.2022 14:00 - 03.01.2022 15:00","204.10","EUR"
"03.01.2022 15:00 - 03.01.2022 16:00","207.37","EUR"
"03.01.2022 16:00 - 03.01.2022 17:00","224.46","EUR"
"03.01.2022 17:00 - 03.01.2022 18:00","220.21","EUR"
"03.01.2022 18:00 - 03.01.2022 19:00","214.11","EUR"
"03.01.2022 19:00 - 03.01.2022 20:00","204.11","EUR"
"03.01.2022 20:00 - 03.01.2022 21:00","201.10","EUR"
"03.01.2022 21:00 - 03.01.2022 22:00","196.13","EUR"
"03.01.2022 22:00 - 03.01.2022 23:00","165.78","EUR"
"03.01.2022 23:00 - 04.01.2022 00:00","146.55","EUR"
"04.01.2022 00:00 - 04.01.2022 01:00","127.03","EUR"
"04.01.2022 01:00 - 04.01.2022 02:00","111.97","EUR"
"04.01.2022 02:00 - 04.01.2022 03:00","101.04","EUR"
"04.01.2022 03:00 - 04.01.2022 04:00","97.75","EUR"
"04.01.2022 04:00 - 04.01.2022 05:00","100.79","EUR"
"04.01.2022 05:00 - 04.01.2022 06:00","122.72","EUR"
"04.01.2022 06:00 - 04.01.2022 07:00","160.34","EUR"
"04.01.2022 07:00 - 04.01.2022 08:00","197.84","EUR"
"04.01.2022 08:00 - 04.01.2022 09:00","210.65","EUR"
"04.01.2022 09:00 - 04.01.2022 10:00","212.80","EUR"
"04.01.2022 10:00 - 04.01.2022 11:00","207.99","EUR"
"04.01.2022 11:00 - 04.01.2022 12:00","204.26","EUR"
"04.01.2022 12:00 - 04.01.2022 13:00","191.30","EUR"
"04.01.2022 13:00 - 04.01.2022 14:00","189.33","EUR"
"04.01.2022 14:00 - 04.01.2022 15:00","193.50","EUR"
"04.01.2022 15:00 - 04.01.2022 16:00","199.93","EUR"
"04.01.2022 16:00 - 04.01.2022 17:00","206.99","EUR"
"04.01.2022 17:00 - 04.01.2022 18:00","201.94","EUR"
"04.01.2022 18:00 - 04.01.2022 19:00","205.80","EUR"
"04.01.2022 19:00 - 04.01.2022 20:00","205.62","EUR"
"04.01.2022 20:00 - 04.01.2022 21:00","191.63","EUR"
"04.01.2022 21:00 - 04.01.2022 22:00","169.45","EUR"
"04.01.2022 22:00 - 04.01.2022 23:00","152.84","EUR"
"04.01.2022 23:00 - 05.01.2022 00:00","135.74","EUR"
"05.01.2022 00:00 - 05.01.2022 01:00","141.44","EUR"
"05.01.2022 01:00 - 05.01.2022 02:00","117.12","EUR"
"05.01.2022 02:00 - 05.01.2022 03:00","106.61","EUR"
"05.01.2022 03:00 - 05.01.2022 04:00","92.61","EUR"
"05.01.2022 04:00 - 05.01.2022 05:00","91.26","EUR"
"05.01.2022 05:00 - 05.01.2022 06:00","105.97","EUR"
"05.01.2022 06:00 - 05.01.2022 07:00","159.64","EUR"
"05.01.2022 07:00 - 05.01.2022 08:00","194.54","EUR"
"05.01.2022 08:00 - 05.01.2022 09:00","206.37","EUR"
"05.01.2022 09:00 - 05.01.2022 10:00","205.44","EUR"
"05.01.2022 10:00 - 05.01.2022 11:00","203.82","EUR"
"05.01.2022 11:00 - 05.01.2022 12:00","201.63","EUR"
"05.01.2022 12:00 - 05.01.2022 13:00","194.50","EUR"
"05.01.2022 13:00 - 05.01.2022 14:00","192.41","EUR"
"05.01.2022 14:00 - 05.01.2022 15:00","192.94","EUR"
"05.01.2022 15:00 - 05.01.2022 16:00","195.36","EUR"
"05.01.2022 16:00 - 05.01.2022 17:00","199.46","EUR"
"05.01.2022 17:00 - 05.01.2022 18:00","226.14","EUR"
"05.01.2022 18:00 - 05.01.2022 19:00","242.29","EUR"
"05.01.2022 19:00 - 05.01.2022 20:00","237.67","EUR"
"05.01.2022 20:00 - 05.01.2022 21:00","206.79","EUR"
"05.01.2022 21:00 - 05.01.2022 22:00","193.23","EUR"
"05.01.2022 22:00 - 05.01.2022 23:00","189.35","EUR"
"05.01.2022 23:00 - 06.01.2022 00:00","180.55","EUR"
"06.01.2022 00:00 - 06.01.2022 01:00","195.42","EUR"
"06.01.2022 01:00 - 06.01.2022 02:00","177.06","EUR"
"06.01.2022 02:00 - 06.01.2022 03:00","170.93","EUR"
"06.01.2022 03:00 - 06.01.2022 04:00","155.39","EUR"
"06.01.2022 04:00 - 06.01.2022 05:00","155.83","EUR"
"06.01.2022 05:00 - 06.01.2022 06:00","166.57","EUR"
"06.01.2022 06:00 - 06.01.2022 07:00","197.53","EUR"
"06.01.2022 07:00 - 06.01.2022 08:00","236.80","EUR"
"06.01.2022 08:00 - 06.01.2022 09:00","249.10","EUR"
"06.01.2022 09:00 - 06.01.2022 10:00","247.19","EUR"
"06.01.2022 10:00 - 06.01.2022 11:00","250.47","EUR"
"06.01.2022 11:00 - 06.01.2022 12:00","241.05","EUR"
"06.01.2022 12:00 - 06.01.2022 13:00","238.27","EUR"
"06.01.2022 13:00 - 06.01.2022 14:00","239.20","EUR"
"06.01.2022 14:00 - 06.01.2022 15:00","234.08","EUR"
"06.01.2022 15:00 - 06.01.2022 16:00","239.49","EUR"
"06.01.2022 16:00 - 06.01.2022 17:00","245.98","EUR"
"06.01.2022 17:00 - 06.01.2022 18:00","266.28","EUR"
"06.01.2022 18:00 - 06.01.2022 19:00","265.48","EUR"
"06.01.2022 19:00 - 06.01.2022 20:00","250.34","EUR"
"06.01.2022 20:00 - 06.01.2022 21:00","241.79","EUR"
"06.01.2022 21:00 - 06.01.2022 22:00","221.43","EUR"
"06.01.2022 22:00 - 06.01.2022 23:00","209.25","EUR"
"06.01.2022 23:00 - 07.01.2022 00:00","198.12","EUR"
